title,name,way,layout,size,zone,position,location,money,subway
惠新西街南口 安贞门 小关北里精装修 随时看房拎包入住,小关北里,合租主卧,3户合租,20㎡,朝阳,惠新西街,朝北,2700,惠新西街南口站
宏星地产推荐 华润未来城市 精装 诚心出租,华润未来城市,整租,3室2厅,153㎡,昌平,北七家,朝南北,20000,无
名都园新出首租三居 豪华装修 家具齐全 东南朝向 高楼层,名都园,整租,2室1厅,147㎡,顺义,中央别墅区,朝东南,15000,无
西单灵境胡同金融街教育部大木仓云梯胡同京畿道华远北街长租,丰汇园,整租,1室1厅,50㎡,西城,金融街,朝南北,7900,灵境胡同站
海淀四季青 美丽园 电梯大复式 可做接待 视野极好 随时看房,美丽园,整租,4室2厅,244㎡,海淀,曙光,朝南北,30000,海淀五路居站
房况特别好!刚刚出租!中海御鑫阁 1居 东北向 丰台科技园,中海御鑫阁,整租,1室0厅,34㎡,丰台,科技园区,朝东北,4300,郭公庄站
出租 中间建筑 3室 向 精装修,中间建筑,整租,3室2厅,241㎡,海淀,西山,朝南,36000,无
实拍|精选好房|双南户型|精致装修电梯房|拎包入住.,首城国际,整租,2室2厅,85㎡,朝阳,双井,朝南,11500,双井站
中海凯旋 4室,家电齐全,清爽装修,拎包温馨入住,中海凯旋,整租,4室3厅,310㎡,西城,西单,朝南北,98000,复兴门站
天街 住总万科橙 精装全齐 两局出租 首次出租,住总万科橙,整租,2室1厅,80㎡,大兴,生物医药基地,朝南北,4600,生物医药基地站
出租 紫御华府 4室 南北 精装修,紫御华府,整租,4室2厅,353㎡,朝阳,北苑,朝南北,53000,立水桥南站
出租 广顺园 2室 西 精装修,广顺园,整租,2室2厅,91㎡,朝阳,华威,朝西,7800,方庄站
4号线新宫合顺家园御槐园南庭新苑新宫家园家具家电齐,南庭新苑,合租主卧,2户合租,20㎡,丰台,新宫,朝南,1700,新宫站
石门营新区六区 2室1卫1厅 64平精装修 3150元/月,石门营新区六区,整租,2室1厅,64㎡,门头沟,永定,朝南,3150,无
棕榈泉国际公寓门口车站全明户型全套全配call,棕榈泉国际公寓,整租,3室2厅,241㎡,朝阳,朝阳公园,朝西北,45000,朝阳公园站
回龙观尚城小区 精装修复式 带电梯 随时入住 交通便利,尚城,整租,2室1厅,101㎡,昌平,回龙观,朝东,4700,生命科学园站
风荷曲苑 1室1卫1厅 47平豪华装修 5500元/月,风荷曲苑,整租,1室1厅,47㎡,丰台,六里桥,朝西,5500,六里桥站
西山美墅馆 联排5室 主卧朝南 电梯别墅 南向花园 近凯文,西山美墅馆公寓,整租,5室2厅,418㎡,海淀,西山,朝南北,65000,无
急租大独栋 400平超大庭院 房况好 五居室 钥匙房随时看,嘉浩别墅,整租,6室3厅,380㎡,顺义,中央别墅区,朝南,23800,无
双井 合生汇 百子湾地铁口 南向主卧 三家合租 随时看房入住,石门新居,合租主卧,3户合租,15㎡,朝阳,百子湾,朝南,3000,无
免租半月 6号线北运河东 紫运南里 干净整洁 次卧多套,紫运南里,合租次卧,2户合租,15㎡,通州,武夷花园,朝北,1599,无
中关村·大泥湾·中楼层·3居室·次卧2,大泥湾,合租次卧,2户合租,10㎡,海淀,中关村,朝北,3000,知春里站
优山美地双拼别墅干净清爽5室 看房方便 48000元价格便宜,优山美地别墅,整租,5室3厅,576㎡,顺义,中央别墅区,朝南,48000,无
丽泽商务区 14号线东管头北京西站 丽新怡园精装两居出租,丽新怡园,整租,2室1厅,86㎡,丰台,丽泽桥,朝南北,6500,无
出租 椿树园 1室 西 简装修,椿树园,整租,1室1厅,47㎡,西城,宣武门,朝西,6200,菜市口站
6号线褡裢坡地铁站集中供暖美然动力次卧随时看房,随时入住,美然动力街区二期,合租次卧,2户合租,19㎡,朝阳,定福庄,朝北,2200,褡裢坡站
亦庄国锐金嵿精装复式可全齐可空房同看林肯时代,国锐金嵿,整租,3室2厅,218㎡,大兴,亦庄,朝南,16000,荣京东街站
五棵松万柳西山世纪金源酒店公寓 精装四居 临西四环 有车位,世纪金源国际公寓,整租,4室2厅,246㎡,海淀,世纪城,朝西南,35000,无
CBD国贸中国尊人民日报社万达广场豪华装修随时看房随时入住,纽约豪园,整租,3室2厅,192㎡,朝阳,大望路,朝东南,25500,大望路站
世纪城远大园三区 南北通透3居室 采光充足 精装修,世纪城远大园三区,整租,3室2厅,185㎡,海淀,世纪城,朝南北,27000,长春桥站
安定门北新桥雍和宫鼓楼四合院出租独院可办公会所四合院出租,安定门内四合院,整租,9室3厅,600㎡,东城,安定门,朝南,260000,安定门站
使用面积800平|地暖| 新装修 |房况好| 采光棒 |长租,大湖山庄,整租,5室3厅,500㎡,朝阳,孙河,朝南,70000,无
沙河地铁 绿城雅居精装三居室 家具家电齐全 随时看房随时入住,巩华家园,整租,3室1厅,96㎡,昌平,沙河,朝南,4300,沙河站
西三环 六里桥风荷曲苑4室2厅 精装修 看房方便,风荷曲苑,整租,4室2厅,159㎡,丰台,六里桥,朝南北,17000,六里桥站
新上!泛海配齐三居室,观景楼层景观好,保养如新方便看房,泛海国际碧海园,整租,3室2厅,198㎡,朝阳,朝阳公园,朝北,30000,无
沙河地铁旁兆丰家园两家合租干净整洁 找个好室友等于找个好伴侣,兆丰家园,合租次卧,2户合租,30㎡,昌平,沙河,朝南,1600,沙河站
嘉浩四区独栋 全房地暖 五居室 挑空客厅 房况好,嘉浩国际商住别墅城,整租,5室2厅,278㎡,顺义,中央别墅区,朝南,25000,无
三合庄回迁房 2室1卫2厅 90平中装修 4100元/月,三合庄回迁房,整租,2室2厅,90㎡,大兴,黄村南,朝南北,4100,黄村西大街站
亦庄金茂悦南区 空房三居 看房方便,亦庄金茂悦,整租,3室2厅,162㎡,大兴,亦庄,朝南北,14000,无
首租 东城 国贸 双井 精装齐全 带包入住 可长租随时看,富力城D区,整租,1室1厅,64㎡,朝阳,广渠门,朝东,8300,双井站
北沙滩地铁房 北沙滩一号院 南北三居 可长租 一家人合租,北沙滩1号院,整租,3室2厅,120㎡,朝阳,北沙滩,朝南北,14000,北沙滩站
优山美地D区合院,全新装修,有新风地暖,看房有钥匙,诚意租,优山美地,整租,6室2厅,400㎡,顺义,中央别墅区,朝南,55000,无
出租 椿树园 3室 东南 简装修,椿树园,整租,3室1厅,119㎡,西城,宣武门,朝东南,17200,菜市口站
朝阳 合生汇 地铁7号 百子湾站 石门新居 东向两居室采光好,石门新居,整租,2室1厅,111㎡,朝阳,百子湾,朝东,8000,无
精装一居 配置齐 包物业取暖 生命科技园地铁旁 西二旗,珠江摩尔国际,整租,1室1厅,46㎡,昌平,沙河,朝西,4800,生命科学园站
佳兆业服务公寓 特价房 大两居 视野好随时看房!含水电保洁!,佳兆业广场,整租,2室2厅,162㎡,朝阳,大望路,朝北,29500,大望路站
国贸 CBD 大望路 珠江帝景 精装复式首租地鉄旁 带包入住,珠江帝景B区,整租,1室1厅,75㎡,朝阳,双井,朝南北,15000,九龙山站
慈云寺远洋国际 住邦 苏宁易购 八里庄西里 晨曦园次卧可月付,晨曦园,合租次卧,3户合租,18㎡,朝阳,东八里庄,朝北,2800,十里堡站
4000元三居地铁1号线八宝山站永乐东区一层居家或合租,永乐东区,整租,3室1厅,72㎡,石景山,鲁谷,朝南北,4000,八宝山站
出租 林肯公园C区住宅 1室 西 精装修,林肯公园C区住宅,整租,1室1厅,55㎡,大兴,亦庄,朝西,5500,亦庄文化园站
观唐 豪华装修 5室 让您找到家的温馨,观唐别墅,整租,5室3厅,280㎡,朝阳,来广营,朝南,45000,马泉营站
新城国际.大四居.南北通透.重金装修.大客厅.带地暖.,新城国际公寓,整租,4室2厅,391㎡,朝阳,CBD,朝南北,65000,金台夕照站
龙湖滟澜山5室 超低价出租 采光好,龙湖滟澜山,整租,5室4厅,235㎡,顺义,中央别墅区,朝南,39000,无
惠新西街南口 安贞门 小关北里2室1厅,小关北里,整租,2室1厅,63㎡,朝阳,惠新西街,朝东西,8000,惠新西街南口站
一号线八宝山 重聚园 永辉 天大商城 北重西厂 融景城,重聚园,合租主卧,2户合租,15㎡,石景山,鲁谷,朝南,2300,无
北京大学西门 北大承泽园 畅春园 3居室 可长租 随时入住,北大承泽园,整租,3室1厅,75㎡,海淀,北京大学,朝南北,17000,无
绿色家园广华居 3室1卫1厅 155平精装修 2800元/月,朝来绿色家园广华居,合租主卧,3户合租,20㎡,朝阳,北苑,朝南,2800,北苑站
泛海物业租售部 朝阳公园 碧海园二次装修两居室 现代简约风,泛海国际碧海园,整租,2室2厅,145㎡,朝阳,朝阳公园,朝南北,21000,无
双珑洋房三居室 南北通透 房况新 采光视野好 一梯一户,龙湖双珑原著别墅,整租,3室2厅,208㎡,朝阳,孙河,朝南,30000,无
优山美地C区 4居室 带阿姨房 地暖,优山美地,整租,4室3厅,359㎡,顺义,中央别墅区,朝南,50000,无
公园1872 南北四居室 保养新装修好 诚意出租 东四环,公园1872,整租,4室2厅,260㎡,朝阳,东八里庄,朝南北,37500,十里堡站
莫奈花园新出下叠 地暖 南花园 一层带两个卧室 家电家,莫奈花园,整租,4室2厅,185㎡,顺义,后沙峪,朝南,18500,无
房东自住房出租,房子装修很好,高层采光好,南北通透,乐成公馆,整租,3室2厅,191㎡,朝阳,双井,朝南北,27000,九龙山站
东四北新桥四合院出租,东单四合院,整租,9室9厅,300㎡,东城,东单,朝南北,100000,东单站
真是照片 五路居 田村 永定路 碧桐园 全齐 有钥匙,西山国际城,整租,1室1厅,70㎡,海淀,田村,朝西,5000,廖公庄站
明亮大两居,中高楼层,生活便利,保养好,十号线,垂虹园,世纪城三期垂虹园,整租,2室2厅,107㎡,海淀,世纪城,朝西南,16500,火器营站
莱蒙湖新出联排,家电全新出租,保养好,有二次装修装修过,莱蒙湖,整租,5室3厅,316㎡,顺义,中央别墅区,朝东,30000,无
时代国际 精致一居室 精致装修 家具齐全 拎包入住,时代国际,整租,1室1厅,40㎡,朝阳,双井,朝北,7800,双井站
六里桥 西局 泰禾西府玉苑 精装一居室 双线地铁 居然之家旁,泰禾西府大院,整租,1室1厅,56㎡,丰台,丽泽桥,朝南,5100,西局站
西城区 鼓楼德胜门西海 主胡同有车会所接待工作室 四合院出租,钟楼四合院,整租,5室2厅,200㎡,东城,安定门,朝南,55000,鼓楼大街站
观唐中式宅院 刚空出来 全房地暖 方正花园 采光好 位置好,观唐别墅,整租,5室3厅,410㎡,朝阳,来广营,朝南,65000,马泉营站
清华大学家属院 清华园小区 清华西南楼 2居室 可长租,清华大学家属院,整租,2室1厅,55㎡,海淀,五道口,朝南,9500,无
前门大栅栏琉璃厂新建四合院会所出租四合院,琉璃厂四合院,整租,5室3厅,400㎡,西城,宣武门,朝南北,130000,和平门站
阳光城·梵悦108 2室 东北 豪华装修 豪宅出租 国贸商圈,阳光城·梵悦108,整租,2室2厅,213㎡,朝阳,国贸,朝东北,65000,国贸站
可月付!宋家庄鲁能钓鱼台美高梅公馆豪装一居新风系统高科技住宅,鲁能钓鱼台美高梅公馆,整租,1室1厅,57㎡,丰台,宋家庄,朝南,6200,宋家庄站
富力城D区 3室2厅 楼层好 装修好 全配拎包入住 地,富力城D区,整租,3室2厅,122㎡,朝阳,广渠门,朝东南,16500,双井站
一栋洋房 次卧出租 看房方便,一栋洋房,整租,1室1厅,18㎡,大兴,亦庄,朝南,1700,万源街站
店长推荐!燕平家园好房出租,居住舒适,干净整洁,燕平家园,整租,2室1厅,76㎡,昌平,昌平县城,朝南北,4500,昌平站
安定门国子监新建临街带车位四合院会所接待出租 四合院,安定门内四合院,整租,3室2厅,230㎡,东城,安定门,朝南北,70000,安定门站
双井地铁口 百环家园 三家合住 主卧带阳台 全齐出租,百环家园,合租主卧,3户合租,22㎡,朝阳,双井,朝东南,3200,双井站
迎晖南苑 大阳台主卧 1700元/月,迎晖南苑,整租,3室1厅,18㎡,门头沟,永定,朝南,1700,无
莲花桥地铁商品房小区精装两居拎包即住,华尔街观典,整租,2室2厅,95㎡,海淀,公主坟,朝南北,8500,莲花桥站
望京科技园周边博雅国际78平米 7800元/月 急租,博雅国际中心,整租,1室1厅,78㎡,朝阳,望京,朝东南,7800,东湖渠站
出租 金港国际 2室 南北向 精装修,金港国际,整租,2室1厅,111㎡,朝阳,百子湾,朝南北,11800,九龙山站
民康胡同30号院,干净清爽1室 看房方便,8200元价格便宜,民康胡同30号院,整租,1室1厅,55㎡,西城,阜成门,朝东南,8200,阜成门站
今日推荐,南庭新苑北区精装两居室 出租,南庭新苑,整租,2室1厅,58㎡,丰台,新宫,朝南,5300,新宫站
迎晖南苑 双窗主卧南向 1550元/月,迎晖南苑,合租主卧,3户合租,18㎡,门头沟,永定,朝南,1550,无
王-府井金宝街四合院独院出租 430平 北京四合院出租出售,什刹海四合院,整租,9室9厅,430㎡,西城,地安门,朝南北,110000,北海北站
马家堡 公益西桥 星河苑2号院 精装一居,星河苑2号院,整租,1室1厅,55㎡,丰台,马家堡,朝北,5500,公益西桥站
南锣鼓巷宽街东四交道口四合院独栋独楼可办公会所接待独栋独楼,交道口四合院,整租,9室3厅,912㎡,东城,交道口,朝南,400000,南锣鼓巷站
八家嘉园 1室1卫1厅 64平精装修 7500元/月,八家嘉园,整租,1室1厅,64㎡,海淀,学院路,朝南,7500,无
国锐金嵿+电梯+西南+四居+拎包住+中旬起租+保养好,国锐金嵿,整租,4室2厅,170㎡,大兴,亦庄,朝西南,16500,荣京东街站
莲花桥200米 盛今佳园精装2居 有车位 价可议 随时看,华尔街观典,整租,2室1厅,80㎡,海淀,公主坟,朝南,6400,莲花桥站
出租 东湖湾 2室 南 精装修 家私齐全 看房便利,东湖湾,整租,2室2厅,113㎡,朝阳,望京,朝南,16200,东湖渠站
温泉花园 精装2居室 南北通透 看房随时,温泉花园,整租,2室1厅,113㎡,昌平,北七家,朝南北,3500,无
天通苑公园里 精装正规一居 拎包住 环境好 交通便利 有钥匙,天通公园里,整租,1室1厅,68㎡,昌平,天通苑,朝南北,4500,无
水关新村 三室两厅两卫 采光好 看房方便,水关新村,整租,3室2厅,125㎡,昌平,昌平县城,朝南北,5500,无
恒大丽宫!带高尔夫,游泳池,会所,接待,尽快,带电梯,有钥匙,恒大丽宫,整租,8室5厅,1042㎡,顺义,中央别墅区,朝南,120000,无
国贸永安里万豪国际,235平四居,2.2万,东南向,采光面宽,万豪国际,整租,4室2厅,235㎡,朝阳,建国门,朝东南,22000,永安里站
整租|7号线物业直租押一付一实体图交通便利环境好,广华新城,整租,1室1厅,75㎡,朝阳,百子湾,朝南,4000,无
拥金8折带车位 军民园大三居 婚房 图片真实 精装全齐,军民园,整租,3室1厅,120㎡,丰台,北大地,朝南北,8500,大井站
房山线广阳城地铁口 邑上公馆小区 电梯房 有钥匙 随时可以看,邑上公馆,整租,2室1厅,81㎡,房山,长阳,朝南北,4200,广阳城站
富力城(D区近广渠门双井CBD中央电视台建外SOHO北京银泰,富力城D区,整租,2室2厅,104㎡,朝阳,广渠门,朝南,14000,双井站
押一付一 六号线 褡裢坡 黄渠 泰福苑三区 主卧阳台出租,泰福苑,合租主卧,2户合租,27㎡,朝阳,定福庄,朝南,2500,褡裢坡站
梵悦108 两居室188平西南朝向 家具家电全齐 随时入住,阳光城·梵悦108,整租,2室2厅,188㎡,朝阳,国贸,朝西南,40000,国贸站
外籍聚集地裕京二次精装独栋五居 全地暖双车库五星会所邻新英才,裕京花园,整租,5室3厅,350㎡,顺义,中央别墅区,朝南,40000,无
必看好房 佳和宜园 精装三居 看房随时 交通方便,佳和宜园,整租,3室2厅,92㎡,顺义,马坡,朝南北,3000,无
石门营新区七区东苑正规2居3100南北朝向随时看房,石门营新区七区东苑,整租,2室1厅,65㎡,门头沟,永定,朝南,3100,无
三山新新家园74平米 两居 4200 随时看 随时住,三山新新家园,整租,2室1厅,74㎡,顺义,后沙峪,朝南北,4200,无
万柳园丽泽商务区万柳西园郑王坟141号院亿朋苑万泉盛景园,万柳园小区,整租,3室1厅,85㎡,丰台,玉泉营,朝南,5360,纪家庙站
北京燕郊三季两居室1500押一付一,随时看房,拎包入住,上上城第三季,整租,1室1厅,80㎡,燕郊,燕郊,朝南,1500,无
公园1872 正规5室 位置好,公园1872,整租,5室2厅,304㎡,朝阳,东八里庄,朝南北,50000,十里堡站
7号线 国贸 双井 百子湾家园精装带阳台次卧出租 随时看房,百子湾家园,合租主卧,2户合租,15㎡,朝阳,百子湾,朝北,2800,无
总部基地+郭公庄地铁口+全套家具家电+看房有钥匙+可拎包入住,京投银泰万科西华府,整租,3室2厅,114㎡,丰台,科技园区,朝南北,10500,郭公庄站
地铁10号线车道沟望塔园财智会馆紫竹院路小区望河园农林世纪城,财智公馆,整租,1室1厅,54㎡,海淀,紫竹桥,朝西,6000,车道沟站
